Id, GPSTimeStamp, Lon, Lat, O2 Concentration [micromolar], O2 Saturation [%], Bb(470) [NTU], Bb(532) [NTU], Bb(650) [NTU], CDOM [QSU], Chl. a [ppb], Phycocyanin [ppb]
279698, 2021-04-10 04:11:06, -80.826408, 27.061396, 239.54, 88.68, 24.705, 24.280, 32.023, 159.57, 29.92, -4.07
279697, 2021-04-10 04:10:45, -80.826317, 27.061489, 239.54, 88.68, 24.705, 24.280, 32.023, 159.57, 29.92, -4.07
279696, 2021-04-10 04:10:25, -80.826218, 27.06156, 239.54, 88.68, 24.705, 24.280, 32.023, 159.57, 29.92, -4.07
279695, 2021-04-10 04:10:04, -80.826118, 27.061665, 240.06, 88.83, 24.220, 24.037, 31.781, 161.07, 7.01, 12.50
279694, 2021-04-10 04:09:45, -80.826019, 27.061743, 240.06, 88.83, 24.220, 24.037, 31.781, 161.07, 7.01, 12.50
279693, 2021-04-10 04:09:23, -80.825905, 27.061832, 240.06, 88.83, 24.220, 24.037, 31.781, 161.07, 7.01, 12.50
279692, 2021-04-10 04:09:03, -80.825813, 27.061916, 240.74, 89.11, 23.978, 23.552, 31.053, 160.60, 32.49, 13.82
279691, 2021-04-10 04:08:43, -80.825737, 27.062012, 241.68, 89.53, 23.978, 23.309, 31.295, 160.77, 35.20, 13.84
279690, 2021-04-10 04:08:22, -80.82563, 27.062096, 241.68, 89.53, 23.978, 23.309, 31.295, 160.77, 35.20, 13.84
279689, 2021-04-10 04:06:43, -80.825157, 27.062519, 241.28, 89.38, 23.978, 23.794, 31.781, 159.77, 34.90, 12.74
279688, 2021-04-10 04:06:23, -80.825066, 27.062595, 241.28, 89.38, 23.978, 23.794, 31.781, 159.77, 34.90, 12.74
279687, 2021-04-10 04:06:02, -80.824951, 27.062687, 242.68, 89.95, 23.494, 23.066, 30.568, 162.29, 33.29, 14.05
279686, 2021-04-10 04:05:42, -80.824867, 27.062784, 242.68, 89.95, 23.494, 23.066, 30.568, 162.29, 33.29, 14.05
279685, 2021-04-10 04:05:21, -80.824753, 27.062878, 242.68, 89.95, 23.494, 23.066, 30.568, 162.29, 33.29, 14.05
279684, 2021-04-10 04:05:01, -80.824638, 27.062958, 244.17, 90.55, 22.525, 22.095, 29.355, 165.68, 32.59, 13.85
279683, 2021-04-10 04:04:41, -80.824547, 27.063047, 244.17, 90.55, 22.525, 22.095, 29.355, 165.68, 32.59, 13.85
279682, 2021-04-10 04:04:21, -80.824478, 27.06312, 244.17, 90.55, 22.525, 22.095, 29.355, 165.68, 32.59, 13.85
279681, 2021-04-10 04:04:00, -80.824364, 27.0632, 244.31, 90.6, 22.283, 21.609, 29.112, 166.44, 35.18, 14.80
279680, 2021-04-10 04:03:37, -80.824226, 27.063288, 243.43, 90.26, 22.283, 21.609, 28.627, 166.15, 34.32, 12.99
279679, 2021-04-10 04:03:19, -80.824127, 27.063356, 243.43, 90.26, 22.283, 21.609, 28.627, 166.15, 34.32, 12.99
279678, 2021-04-10 04:02:59, -80.824051, 27.063438, 243.43, 90.26, 22.283, 21.609, 28.627, 166.15, 34.32, 12.99
279677, 2021-04-10 04:02:39, -80.823936, 27.06352, 243.03, 90.13, 23.251, 22.580, 30.082, 164.54, 35.14, 12.92
279676, 2021-04-10 04:02:18, -80.823853, 27.063608, 243.03, 90.13, 23.251, 22.580, 30.082, 164.54, 35.14, 12.92
279675, 2021-04-10 04:01:58, -80.823769, 27.0637, 243.03, 90.13, 23.251, 22.580, 30.082, 164.54, 35.14, 12.92
279674, 2021-04-10 04:01:37, -80.823662, 27.063782, 242.91, 90.09, 23.009, 22.580, 29.840, 163.92, 34.22, 13.41
279673, 2021-04-10 04:01:17, -80.823563, 27.063875, 242.91, 90.09, 23.009, 22.580, 29.840, 163.92, 34.22, 13.41
279672, 2021-04-10 04:00:56, -80.823456, 27.063951, 243.06, 90.14, 23.251, 22.823, 30.810, 163.41, 36.53, 13.86
279671, 2021-04-10 04:00:09, -80.823227, 27.064148, 244.16, 90.61, 22.767, 22.580, 29.840, 162.37, 37.22, 14.04
279670, 2021-04-10 04:00:36, -80.823364, 27.064039, 243.06, 90.14, 23.251, 22.823, 30.810, 163.41, 36.53, 13.86
279669, 2021-04-10 04:00:16, -80.823257, 27.064119, 244.16, 90.61, 22.767, 22.580, 29.840, 162.37, 37.22, 14.04
279668, 2021-04-10 03:59:55, -80.823158, 27.064203, 244.16, 90.61, 22.767, 22.580, 29.840, 162.37, 37.22, 14.04
279667, 2021-04-10 03:59:35, -80.823051, 27.064283, 244.16, 90.61, 22.767, 22.580, 29.840, 162.37, 37.22, 14.04
279666, 2021-04-10 03:59:14, -80.822945, 27.064363, 244.3, 90.66, 22.525, 22.095, 29.355, 166.30, 37.65, 14.51
279665, 2021-04-10 03:58:54, -80.822868, 27.064444, 244.3, 90.66, 22.525, 22.095, 29.355, 166.30, 37.65, 14.51
279664, 2021-04-10 03:58:33, -80.822769, 27.064535, 244.49, 90.8, 22.283, 21.852, 29.355, 164.99, 37.82, 13.95
279663, 2021-04-10 03:58:14, -80.822655, 27.064623, 244.49, 90.8, 22.283, 21.852, 29.355, 164.99, 37.82, 13.95
279662, 2021-04-10 03:57:53, -80.82254, 27.064695, 244.49, 90.8, 22.283, 21.852, 29.355, 164.99, 37.82, 13.95
279661, 2021-04-10 03:57:32, -80.822449, 27.064775, 244.49, 90.8, 22.283, 21.852, 29.355, 164.99, 37.82, 13.95
279660, 2021-04-10 03:57:12, -80.822342, 27.06484, 244.27, 90.76, 22.283, 21.852, 29.112, 165.55, 39.88, 14.33
279659, 2021-04-10 03:56:52, -80.822243, 27.06492, 244.27, 90.76, 22.283, 21.852, 29.112, 165.55, 39.88, 14.33
279658, 2021-04-10 03:56:31, -80.822136, 27.065008, 244.27, 90.76, 22.283, 21.852, 29.112, 165.55, 39.88, 14.33
279657, 2021-04-10 03:56:11, -80.822037, 27.065088, 244.27, 90.8, 22.040, 21.609, 28.869, 167.80, 37.55, 14.19
279656, 2021-04-10 03:55:50, -80.821968, 27.065174, 244.27, 90.8, 22.040, 21.609, 28.869, 167.80, 37.55, 14.19
279655, 2021-04-10 03:55:30, -80.821877, 27.065256, 244.61, 91, 22.040, 21.852, 29.355, 167.81, 39.80, 14.28
279654, 2021-04-10 03:55:09, -80.821793, 27.065344, 244.61, 91, 22.040, 21.852, 29.355, 167.81, 39.80, 14.28
279653, 2021-04-10 03:54:48, -80.821693, 27.065432, 244.61, 91, 22.040, 21.852, 29.355, 167.81, 39.80, 14.28
279652, 2021-04-10 03:54:28, -80.821602, 27.065508, 245, 91.25, 22.767, 22.095, 30.082, 164.96, 38.29, 15.66
279651, 2021-04-10 03:54:08, -80.821487, 27.065584, 245, 91.25, 22.767, 22.095, 30.082, 164.96, 38.29, 15.66
279650, 2021-04-10 03:53:47, -80.821404, 27.065664, 245, 91.25, 22.767, 22.095, 30.082, 164.96, 38.29, 15.66
279649, 2021-04-10 03:53:28, -80.821297, 27.065741, 245.63, 91.55, 22.525, 22.095, 29.355, 163.80, 36.46, 13.56
279648, 2021-04-10 03:53:06, -80.821182, 27.065832, 246.2, 91.84, 22.525, 22.338, 30.082, 166.75, 38.36, 13.78
279647, 2021-04-10 03:52:47, -80.821106, 27.065908, 246.2, 91.84, 22.525, 22.338, 30.082, 166.75, 38.36, 13.78
279646, 2021-04-10 03:52:26, -80.820992, 27.066, 246.2, 91.84, 22.525, 22.338, 30.082, 166.75, 38.36, 13.78
279645, 2021-04-10 03:52:05, -80.820877, 27.066076, 246.32, 91.84, 22.283, 21.609, 29.355, 166.15, 37.77, 12.67
279644, 2021-04-10 03:51:45, -80.820786, 27.06616, 246.32, 91.84, 22.283, 21.609, 29.355, 166.15, 37.77, 12.67
279643, 2021-04-10 03:51:25, -80.820694, 27.066246, 246.32, 91.84, 22.283, 21.609, 29.355, 166.15, 37.77, 12.67
279642, 2021-04-10 03:51:05, -80.82061, 27.066328, 245.97, 91.7, 21.798, 21.366, 28.142, 167.89, 36.11, 13.24
279641, 2021-04-10 03:50:44, -80.820496, 27.06642, 245.97, 91.7, 21.798, 21.366, 28.142, 167.89, 36.11, 13.24
279640, 2021-04-10 03:50:23, -80.820412, 27.066492, 245.43, 91.43, 22.040, 21.366, 28.627, 167.01, 35.35, 13.28
279639, 2021-04-10 03:50:03, -80.820328, 27.066568, 245.43, 91.43, 22.040, 21.366, 28.627, 167.01, 35.35, 13.28
279638, 2021-04-10 03:49:43, -80.820229, 27.066652, 245.43, 91.43, 22.040, 21.366, 28.627, 167.01, 35.35, 13.28
279637, 2021-04-10 03:49:22, -80.820137, 27.066748, 245.15, 91.28, 22.040, 21.366, 28.627, 167.09, 37.95, 13.37
279636, 2021-04-10 03:49:02, -80.820045, 27.066828, 245.15, 91.28, 22.040, 21.366, 28.627, 167.09, 37.95, 13.37
279635, 2021-04-10 03:48:41, -80.819962, 27.066912, 245.26, 91.33, 22.040, 21.366, 28.384, 166.92, 35.55, 13.68
279634, 2021-04-10 03:48:21, -80.81987, 27.066973, 245.26, 91.33, 22.040, 21.366, 28.384, 166.92, 35.55, 13.68
279633, 2021-04-10 03:48:01, -80.819801, 27.067057, 245.26, 91.28, 21.798, 21.366, 28.142, 167.94, 36.58, 13.79
279632, 2021-04-10 03:47:40, -80.819702, 27.067129, 245.26, 91.28, 21.798, 21.366, 28.142, 167.94, 36.58, 13.79
279631, 2021-04-10 03:47:20, -80.819618, 27.0672, 245.26, 91.28, 21.798, 21.366, 28.142, 167.94, 36.58, 13.79
279630, 2021-04-10 03:47:00, -80.819496, 27.067268, 245.52, 91.32, 21.556, 21.124, 27.899, 169.35, 36.42, 14.80
279629, 2021-04-10 03:46:38, -80.819397, 27.06735, 245.52, 91.32, 21.556, 21.124, 27.899, 169.35, 36.42, 14.80
279628, 2021-04-10 03:46:19, -80.819313, 27.067423, 245.52, 91.32, 21.556, 21.124, 27.899, 169.35, 36.42, 14.80
279627, 2021-04-10 03:45:58, -80.819214, 27.067505, 245.44, 91.27, 21.071, 20.638, 27.414, 173.31, 37.44, 13.59
279626, 2021-04-10 03:45:38, -80.81913, 27.067574, 245.26, 91.17, 21.071, 20.395, 27.171, 171.55, 37.43, 13.84
279625, 2021-04-10 03:45:17, -80.819008, 27.067652, 245.26, 91.17, 21.071, 20.395, 27.171, 171.55, 37.43, 13.84
279624, 2021-04-10 03:44:57, -80.818916, 27.067732, 245.26, 91.17, 21.071, 20.395, 27.171, 171.55, 37.43, 13.84
279623, 2021-04-10 03:44:37, -80.818832, 27.067816, 244.76, 90.99, 21.798, 21.366, 28.384, 169.06, 37.40, 13.11
279622, 2021-04-10 03:44:10, -80.81871, 27.067934, 244.76, 90.99, 21.798, 21.366, 28.384, 169.06, 37.40, 13.11
279621, 2021-04-10 03:44:16, -80.818733, 27.067905, 244.76, 90.99, 21.798, 21.366, 28.384, 169.06, 37.40, 13.11
279620, 2021-04-10 03:43:50, -80.818611, 27.068014, 244.76, 90.99, 21.798, 21.366, 28.384, 169.06, 37.40, 13.11
279619, 2021-04-10 03:43:35, -80.81855, 27.068081, 245.03, 91.09, 21.798, 21.366, 28.627, 167.09, 37.06, 13.64
279618, 2021-04-10 03:43:15, -80.818451, 27.068172, 245.03, 91.09, 21.798, 21.366, 28.627, 167.09, 37.06, 13.64
279617, 2021-04-10 03:42:54, -80.818329, 27.068256, 244.61, 90.94, 22.040, 21.609, 28.869, 168.61, 36.56, 13.76
279616, 2021-04-10 03:42:35, -80.818245, 27.06834, 244.61, 90.94, 22.040, 21.609, 28.869, 168.61, 36.56, 13.76
279615, 2021-04-10 03:42:14, -80.818146, 27.068422, 244.61, 90.94, 22.040, 21.609, 28.869, 168.61, 36.56, 13.76
279614, 2021-04-10 03:41:52, -80.818047, 27.068497, 244.29, 90.94, 22.283, 21.609, 29.355, 167.08, 38.02, 14.88
279613, 2021-04-10 03:41:33, -80.817963, 27.068584, 244.29, 90.94, 22.283, 21.609, 29.355, 167.08, 38.02, 14.88
279612, 2021-04-10 03:41:12, -80.817856, 27.068672, 244.29, 90.94, 22.283, 21.609, 29.355, 167.08, 38.02, 14.88
279611, 2021-04-10 03:40:52, -80.817734, 27.068745, 244.27, 90.96, 22.525, 22.095, 29.355, 169.70, 36.29, 13.84
279610, 2021-04-10 03:40:31, -80.817627, 27.068804, 243.91, 90.85, 22.040, 21.609, 29.112, 168.09, 37.28, 13.62
279609, 2021-04-10 03:40:11, -80.817528, 27.068882, 243.91, 90.85, 22.040, 21.609, 29.112, 168.09, 37.28, 13.62
279608, 2021-04-10 03:39:51, -80.817451, 27.068964, 243.91, 90.85, 22.040, 21.609, 29.112, 168.09, 37.28, 13.62
279607, 2021-04-10 03:39:30, -80.817345, 27.06904, 243.58, 90.66, 22.283, 21.852, 29.112, 168.68, 35.90, 14.53
279606, 2021-04-10 03:39:10, -80.817245, 27.069124, 243.58, 90.66, 22.283, 21.852, 29.112, 168.68, 35.90, 14.53
279605, 2021-04-10 03:38:49, -80.817154, 27.069201, 243.58, 90.66, 22.283, 21.852, 29.112, 168.68, 35.90, 14.53
279604, 2021-04-10 03:38:28, -80.817039, 27.069284, 243.21, 90.57, 22.525, 22.338, 29.840, 166.45, 37.09, 13.69
279603, 2021-04-10 03:38:09, -80.816933, 27.069368, 243.63, 90.75, 22.040, 21.852, 29.355, 168.27, 38.94, 13.75
279602, 2021-04-10 03:37:48, -80.816826, 27.06946, 243.63, 90.75, 22.040, 21.852, 29.355, 168.27, 38.94, 13.75
279601, 2021-04-10 03:37:27, -80.816734, 27.06955, 243.63, 90.75, 22.040, 21.852, 29.355, 168.27, 38.94, 13.75
279600, 2021-04-10 03:35:35, -80.816238, 27.069937, 243.15, 90.65, 21.071, 20.638, 27.414, 174.67, 37.96, 14.28
279599, 2021-04-10 03:35:11, -80.816109, 27.07004, 243.15, 90.65, 21.071, 20.638, 27.414, 174.67, 37.96, 14.28
279598, 2021-04-10 03:34:55, -80.816025, 27.070095, 243.15, 90.65, 21.071, 20.638, 27.414, 174.67, 37.96, 14.28
279597, 2021-04-10 03:34:34, -80.815926, 27.070171, 243.25, 90.6, 21.314, 20.638, 27.656, 172.66, 38.29, 13.18
279596, 2021-04-10 03:34:15, -80.815826, 27.070244, 243.25, 90.6, 21.314, 20.638, 27.656, 172.66, 38.29, 13.18
279595, 2021-04-10 03:33:53, -80.815712, 27.070332, 243.25, 90.6, 21.314, 20.638, 27.656, 172.66, 38.29, 13.18
279594, 2021-04-10 03:33:33, -80.81562, 27.070412, 243.44, 90.64, 21.314, 20.638, 27.656, 173.46, 36.35, 14.35
279593, 2021-04-10 03:33:12, -80.815514, 27.070499, 243.44, 90.64, 21.314, 20.638, 27.656, 173.46, 36.35, 14.35
279592, 2021-04-10 03:32:52, -80.815414, 27.070587, 243.29, 90.58, 20.587, 19.910, 26.929, 173.95, 36.46, 12.97
279591, 2021-04-10 03:32:32, -80.815315, 27.070669, 243.29, 90.58, 20.587, 19.910, 26.929, 173.95, 36.46, 12.97
279590, 2021-04-10 03:32:11, -80.815193, 27.070747, 243.29, 90.58, 20.587, 19.910, 26.929, 173.95, 36.46, 12.97
279589, 2021-04-10 03:31:52, -80.815086, 27.070824, 243.74, 90.71, 21.314, 20.881, 28.142, 172.82, 37.18, 13.34
279588, 2021-04-10 03:31:31, -80.815002, 27.0709, 243.74, 90.71, 21.314, 20.881, 28.142, 172.82, 37.18, 13.34
279587, 2021-04-10 03:31:10, -80.814903, 27.07098, 243.74, 90.71, 21.314, 20.881, 28.142, 172.82, 37.18, 13.34
279586, 2021-04-10 03:30:49, -80.814789, 27.071066, 243.61, 90.64, 20.829, 20.638, 27.414, 174.00, 39.45, 13.38
279585, 2021-04-10 03:30:28, -80.81469, 27.071148, 243.93, 90.73, 21.071, 20.395, 27.171, 174.34, 36.93, 14.38
279584, 2021-04-10 03:30:06, -80.814575, 27.071238, 243.93, 90.73, 21.071, 20.395, 27.171, 174.34, 36.93, 14.38
279583, 2021-04-10 03:29:48, -80.814484, 27.071314, 243.93, 90.73, 21.071, 20.395, 27.171, 174.34, 36.93, 14.38
279582, 2021-04-10 03:29:07, -80.814262, 27.071482, 244.56, 90.98, 21.556, 21.124, 28.384, 171.39, 39.03, 13.59
279581, 2021-04-10 03:29:28, -80.814377, 27.071402, 244.56, 90.98, 21.556, 21.124, 28.384, 171.39, 39.03, 13.59
279580, 2021-04-10 03:29:07, -80.814262, 27.071482, 244.56, 90.98, 21.556, 21.124, 28.384, 171.39, 39.03, 13.59
279579, 2021-04-10 03:28:47, -80.814171, 27.071569, 244.56, 90.98, 21.556, 21.124, 28.384, 171.39, 39.03, 13.59
279578, 2021-04-10 03:28:27, -80.814079, 27.071663, 244.76, 91.04, 21.798, 21.609, 28.384, 172.01, 36.92, 13.95
279577, 2021-04-10 03:28:07, -80.813965, 27.071745, 244.87, 91.09, 22.283, 22.095, 29.840, 169.37, 38.52, 13.93
279576, 2021-04-10 03:27:45, -80.81385, 27.071836, 244.87, 91.09, 22.283, 22.095, 29.840, 169.37, 38.52, 13.93
279575, 2021-04-10 03:27:26, -80.813744, 27.071903, 244.87, 91.09, 22.283, 22.095, 29.840, 169.37, 38.52, 13.93
279574, 2021-04-10 03:27:05, -80.813644, 27.071993, 245.13, 91.11, 21.798, 21.366, 28.627, 170.27, 37.86, 13.38
279573, 2021-04-10 03:26:44, -80.813545, 27.072081, 245.13, 91.11, 21.798, 21.366, 28.627, 170.27, 37.86, 13.38
279572, 2021-04-10 03:26:24, -80.813446, 27.072157, 245.13, 91.11, 21.798, 21.366, 28.627, 170.27, 37.86, 13.38
279571, 2021-04-10 03:26:04, -80.813347, 27.072231, 245.26, 91.17, 21.798, 21.366, 28.627, 171.00, 39.43, 13.21
279570, 2021-04-10 03:25:43, -80.81324, 27.072325, 245.26, 91.17, 21.798, 21.366, 28.627, 171.00, 39.43, 13.21
279569, 2021-04-10 03:25:23, -80.813148, 27.072405, 245.32, 91.17, 21.556, 21.366, 28.384, 172.18, 39.72, 13.87
279568, 2021-04-10 03:25:02, -80.813049, 27.0725, 245.32, 91.17, 21.556, 21.366, 28.384, 172.18, 39.72, 13.87
279567, 2021-04-10 03:24:42, -80.812935, 27.07258, 245.32, 91.17, 21.556, 21.366, 28.384, 172.18, 39.72, 13.87
279566, 2021-04-10 03:24:21, -80.812836, 27.072651, 245.67, 91.35, 22.525, 22.095, 29.597, 169.88, 38.88, 13.80
279565, 2021-04-10 03:24:01, -80.812737, 27.072733, 245.67, 91.35, 22.525, 22.095, 29.597, 169.88, 38.88, 13.80
279564, 2021-04-10 03:23:41, -80.812645, 27.072821, 245.67, 91.35, 22.525, 22.095, 29.597, 169.88, 38.88, 13.80
279563, 2021-04-10 03:23:21, -80.812569, 27.072903, 245.93, 91.46, 22.525, 22.338, 30.082, 168.16, 37.53, 13.31
279562, 2021-04-10 03:23:00, -80.812462, 27.07299, 246.22, 91.58, 22.767, 22.338, 29.840, 167.89, 38.77, 12.62
279561, 2021-04-10 03:22:40, -80.81237, 27.073059, 246.22, 91.58, 22.767, 22.338, 29.840, 167.89, 38.77, 12.62
279560, 2021-04-10 03:22:19, -80.812263, 27.073141, 246.22, 91.58, 22.767, 22.338, 29.840, 167.89, 38.77, 12.62
279559, 2021-04-10 03:21:56, -80.812141, 27.073229, 246.04, 91.49, 23.494, 23.066, 31.295, 164.31, 36.41, 12.88
279558, 2021-04-10 03:21:38, -80.812057, 27.073305, 246.04, 91.49, 23.494, 23.066, 31.295, 164.31, 36.41, 12.88
279557, 2021-04-10 03:21:18, -80.811974, 27.073389, 246.04, 91.49, 23.494, 23.066, 31.295, 164.31, 36.41, 12.88
279556, 2021-04-10 03:20:51, -80.811852, 27.073503, 245.75, 91.34, 23.494, 23.309, 30.568, 166.51, 31.94, 13.35
279555, 2021-04-10 03:20:38, -80.811775, 27.073553, 245.75, 91.34, 23.494, 23.309, 30.568, 166.51, 31.94, 13.35
279554, 2021-04-10 03:20:16, -80.811646, 27.073652, 245.23, 91.06, 23.009, 22.823, 31.781, 165.35, 36.37, 13.28
279553, 2021-04-10 03:19:56, -80.811562, 27.073738, 245.23, 91.06, 23.009, 22.823, 31.781, 165.35, 36.37, 13.28
279552, 2021-04-10 03:19:36, -80.811455, 27.073832, 244.66, 90.75, 23.009, 22.580, 30.325, 165.15, 34.89, 11.55
279551, 2021-04-10 03:19:16, -80.811371, 27.073908, 244.66, 90.75, 23.009, 22.580, 30.325, 165.15, 34.89, 11.55
279550, 2021-04-10 03:18:56, -80.811264, 27.073996, 244.66, 90.75, 23.009, 22.580, 30.325, 165.15, 34.89, 11.55
279549, 2021-04-10 03:18:35, -80.81115, 27.074081, 244.35, 90.58, 23.009, 22.338, 30.082, 167.49, 35.07, 11.77
279548, 2021-04-10 03:18:14, -80.811058, 27.074167, 244.35, 90.58, 23.009, 22.338, 30.082, 167.49, 35.07, 11.77
279547, 2021-04-10 03:17:54, -80.810974, 27.074257, 243.88, 90.33, 22.767, 22.095, 29.597, 170.12, 33.83, 11.88
279546, 2021-04-10 03:17:34, -80.810898, 27.074345, 243.88, 90.33, 22.767, 22.095, 29.597, 170.12, 33.83, 11.88
279545, 2021-04-10 03:17:13, -80.810799, 27.074425, 243.88, 90.33, 22.767, 22.095, 29.597, 170.12, 33.83, 11.88
279544, 2021-04-10 03:16:53, -80.810699, 27.074516, 243.36, 90.06, 22.525, 22.338, 29.597, 170.38, 35.48, 13.55
279543, 2021-04-10 03:16:32, -80.8106, 27.0746, 243.36, 90.06, 22.525, 22.338, 29.597, 170.38, 35.48, 13.55
279542, 2021-04-10 03:16:12, -80.810501, 27.074677, 243.36, 90.06, 22.525, 22.338, 29.597, 170.38, 35.48, 13.55
279541, 2021-04-10 03:15:52, -80.81041, 27.074753, 243.13, 89.99, 23.009, 22.823, 30.568, 167.80, 33.55, 12.97
279540, 2021-04-10 03:15:31, -80.810303, 27.074837, 242.94, 89.88, 23.251, 23.066, 30.810, 167.20, 34.63, 13.53
279539, 2021-04-10 03:15:11, -80.810219, 27.074919, 242.94, 89.88, 23.251, 23.066, 30.810, 167.20, 34.63, 13.53
279538, 2021-04-10 03:14:50, -80.81012, 27.075005, 242.94, 89.88, 23.251, 23.066, 30.810, 167.20, 34.63, 13.53
279537, 2021-04-10 03:14:30, -80.810036, 27.075092, 242.83, 89.79, 23.251, 22.580, 30.325, 167.40, 33.05, 12.56
279536, 2021-04-10 03:14:03, -80.809914, 27.075203, 242.83, 89.79, 23.251, 22.580, 30.325, 167.40, 33.05, 12.56
279535, 2021-04-10 03:14:10, -80.809937, 27.075172, 242.83, 89.79, 23.251, 22.580, 30.325, 167.40, 33.05, 12.56
279534, 2021-04-10 03:13:49, -80.809845, 27.075256, 242.83, 89.79, 23.251, 22.580, 30.325, 167.40, 33.05, 12.56
279533, 2021-04-10 03:13:28, -80.809738, 27.075329, 242.86, 89.8, 23.736, 23.309, 31.295, 164.79, 34.48, 13.05
279532, 2021-04-10 03:13:08, -80.809654, 27.075403, 242.86, 89.8, 23.736, 23.309, 31.295, 164.79, 34.48, 13.05
279531, 2021-04-10 03:12:47, -80.80957, 27.0755, 242.99, 89.87, 23.736, 23.309, 31.781, 164.83, 36.00, 11.63
279530, 2021-04-10 03:12:28, -80.809464, 27.07556, 242.99, 89.87, 23.736, 23.309, 31.781, 164.83, 36.00, 11.63
279529, 2021-04-10 03:12:07, -80.809395, 27.075642, 242.99, 89.87, 23.736, 23.309, 31.781, 164.83, 36.00, 11.63
279528, 2021-04-10 03:11:46, -80.80928, 27.075731, 243.23, 90.05, 23.494, 23.309, 31.053, 166.28, 33.96, 13.09
279527, 2021-04-10 03:11:26, -80.809212, 27.075811, 243.23, 90.05, 23.494, 23.309, 31.053, 166.28, 33.96, 13.09
279526, 2021-04-10 03:11:06, -80.809113, 27.075903, 243.23, 90.05, 23.494, 23.309, 31.053, 166.28, 33.96, 13.09
279525, 2021-04-10 03:10:45, -80.809029, 27.075974, 243.1, 89.99, 23.494, 23.309, 31.053, 166.34, 34.50, 11.88
279524, 2021-04-10 03:10:24, -80.80896, 27.076063, 243.79, 90.16, 22.525, 22.095, 29.597, 170.79, 32.94, 12.01
279523, 2021-04-10 03:10:04, -80.808868, 27.07616, 243.79, 90.16, 22.525, 22.095, 29.597, 170.79, 32.94, 12.01
279522, 2021-04-10 03:09:44, -80.808784, 27.076244, 243.79, 90.16, 22.525, 22.095, 29.597, 170.79, 32.94, 12.01
279521, 2021-04-10 03:09:24, -80.808701, 27.076332, 244.79, 90.72, 23.009, 22.580, 30.082, 166.98, 34.13, 12.43
279520, 2021-04-10 03:09:03, -80.808617, 27.076416, 244.79, 90.72, 23.009, 22.580, 30.082, 166.98, 34.13, 12.43
279519, 2021-04-10 03:08:43, -80.808556, 27.0765, 244.79, 90.72, 23.009, 22.580, 30.082, 166.98, 34.13, 12.43
279518, 2021-04-10 03:08:22, -80.808472, 27.07658, 245.11, 90.88, 23.494, 23.066, 31.295, 167.96, 33.94, 12.85
279517, 2021-04-10 03:08:03, -80.808411, 27.076666, 244.85, 90.71, 23.494, 23.066, 31.053, 166.81, 34.35, 12.71
279516, 2021-04-10 03:07:42, -80.808304, 27.076775, , , , , , , , 
279515, 2021-04-10 03:07:42, -80.808304, 27.076775, 244.85, 90.71, 23.494, 23.066, 31.053, 166.81, 34.35, 12.71
279514, 2021-04-10 03:07:21, -80.808197, 27.076868, 244.85, 90.71, 23.494, 23.066, 31.053, 166.81, 34.35, 12.71
279513, 2021-04-10 03:07:01, -80.808121, 27.076956, 244.14, 90.32, 23.009, 22.580, 30.325, 167.29, 32.55, 11.15
279512, 2021-04-10 03:06:40, -80.807999, 27.077032, 244.14, 90.32, 23.009, 22.580, 30.325, 167.29, 32.55, 11.15
279511, 2021-04-10 03:06:19, -80.807915, 27.077112, 244.14, 90.32, 23.009, 22.580, 30.325, 167.29, 32.55, 11.15
279510, 2021-04-10 03:04:38, -80.807365, 27.077528, 244.05, 90.3, 24.220, 23.794, 32.023, 163.65, 33.41, 12.31
279509, 2021-04-10 03:04:17, -80.807274, 27.077623, 244.02, 90.29, 24.220, 23.552, 31.538, 165.40, 31.93, -4.07
279508, 2021-04-10 03:03:57, -80.807159, 27.077696, 244.02, 90.29, 24.220, 23.552, 31.538, 165.40, 31.93, -4.07
279507, 2021-04-10 03:03:36, -80.807037, 27.077801, 244.02, 90.29, 24.220, 23.552, 31.538, 165.40, 31.93, -4.07
279506, 2021-04-10 03:03:16, -80.806938, 27.0779, 244.02, 90.3, 23.978, 23.552, 31.781, 163.39, 32.41, -4.07
279505, 2021-04-10 03:02:55, -80.806839, 27.078014, 244.19, 90.34, 24.220, 23.794, 31.781, 162.15, 33.33, -4.07
279504, 2021-04-10 03:02:35, -80.806755, 27.078096, 244.19, 90.34, 24.220, 23.794, 31.781, 162.15, 33.33, -4.07
279503, 2021-04-10 03:02:15, -80.806671, 27.078194, 244.19, 90.34, 24.220, 23.794, 31.781, 162.15, 33.33, -4.07
279502, 2021-04-10 03:01:54, -80.806587, 27.078283, 244.58, 90.49, 23.978, 23.552, 31.781, 163.11, 32.89, 12.17
279501, 2021-04-10 03:01:34, -80.80648, 27.078363, 244.58, 90.49, 23.978, 23.552, 31.781, 163.11, 32.89, 12.17
279500, 2021-04-10 03:01:14, -80.806374, 27.078442, 244.58, 90.49, 23.978, 23.552, 31.781, 163.11, 32.89, 12.17
279499, 2021-04-10 03:00:53, -80.806282, 27.078524, 244.57, 90.5, 23.978, 23.794, 32.023, 162.50, 34.37, -4.07
279498, 2021-04-10 03:00:30, -80.80619, 27.078615, 244.43, 90.4, 23.978, 23.552, 31.538, 164.30, 31.40, -4.07
